Season-Episode,painting_title,colors,color_hex,youtube_src
S25E07,Autumn Palette,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/HWrvW-NgaOY
S25E08,Cypress Swamp,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/FdIUHudQABI
S25E09,Downstream View,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/KsDPg5HZYNw
S25E10,Just Before the Storm,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #5F2E1F | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/Rh-jKrMrmOA
S25E11,Fishermans Paradise,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/uJLK85uU5mA
S25E12,Desert Hues,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/UUNNXGVNTuI
S25E13,The Property Line,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/ivesI3rU7dU
S26E01,In the Stillness of Morning,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/5rfGa1_iJpw
S26E02,Delightful Meadow Home,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/tWoInh2USOs
S26E03,First Snow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/raAkJKeo0Sk
S26E04,Lake in the Valley,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/KvJmSrErm20
S26E05,A Trace of Spring,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/JMPwj3u4ZTA
S26E06,An Arctic Winter Day,Alizarin Crimson | Dark Sienna | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/9BHWlbjd95c
S26E07,Snow Birch,Black Gesso | Indian Yellow | Phthalo Blue | Prussian Blue | Titanium White,#000000 | #FFB800 | #0C0040 | #021E44 | #FFFFFF,https://www.youtube.com/embed/wKeemvioVrM
S26E08,Early Autumn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/SLQXlFLoqQc
S26E09,Tranquil Wooded Stream,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/lSeRrm5ZK9c
S26E10,Purple Mountain Range,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/nkDA_R-XmqA
S26E11,Storms A Comin,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Midnight Black | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #000000 | #0C0040 | #102E3C | #FFFFFF | #221B15,https://www.youtube.com/embed/EHD9u-lo2wc
S26E12,Sunset Aglow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/gMEZp47VKC0
S26E13,Evening at the Falls,Black Gesso | Cadmium Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White,#000000 | #FFEC00 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF,https://www.youtube.com/embed/RulXVcpgpqw
S27E01,Twilight Beauty,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #FFFFFF | #221B15,https://www.youtube.com/embed/0mJqzzeWyXs
S27E02,Anglers Haven,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/XlwfcXZ0AIU
S27E03,Rustic Winter Woods,Alizarin Crimson | Cadmium Yellow | Indian Yellow | Midnight Black | Sap Green | Titanium White,#4E1500 | #FFEC00 | #FFB800 | #000000 | #0A3410 | #FFFFFF,https://www.youtube.com/embed/3q8Zi9480lw
S27E04,Wilderness Falls,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/gxd0MPX8c6I
S27E05,Winter at the Farm,Alizarin Crimson | Dark Sienna | Liquid Clear | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #FFFFFF | #000000 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/LeIVNKnWz7o
S27E06,Daisies at Dawn,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/_kkZcIgocBM
S27E07,A Spectacular View,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/7R9HcaDT9P4
S27E08,Daybreak,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #5F2E1F | #000000 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/crWDcTvDmec
S27E09,Island Paradise,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #102E3C | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Cg3XAVhAas0
S27E10,Sunlight in the Shadows,Alizarin Crimson | Black Gesso | Liquid Clear | Midnight Black | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #FFFFFF | #000000 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/xgjQ0v2d9mE
S27E11,Splendor of a Snowy Winter,Alizarin Crimson | Dark Sienna | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #FFFFFF | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/JdXCoxkOdwQ
S27E12,Forest River,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/wrbGlR22K0Q
S27E13,Golden Glow of Morning,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/qXElmiqzcI0
S28E01,Fishermans Trail,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/VnZEpic2UzU
S28E02,A Warm Winter,Alizarin Crimson | Bright Red | Cadmium Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/_TTdw3YnXuo
S28E03,Under Pastel Skies,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/lzODyJS2ZIg
S28E04,Golden Rays of Sunshine,Alizarin Crimson | Black Gesso | Indian Yellow | Liquid Clear | Phthalo Blue | Prussian Blue | Sap Green | Titanium White,#4E1500 | #000000 | #FFB800 | #FFFFFF | #0C0040 | #021E44 | #0A3410 | #FFFFFF,https://www.youtube.com/embed/zxj3xLDNxo0
S28E05,The Magic of Fall,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #FFFFFF | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/bSm3fmEyJ20
S28E06,Glacier Lake,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/TohG7F8M3Ls
S28E07,The Old Weathered Barn,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/NYUIIBFj0iQ
S28E08,Deep Forest Falls,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/urHQRbRNuYI
S28E09,Winters Grace,Midnight Black | Phthalo Blue | Prussian Blue | Titanium White,#000000 | #0C0040 | #021E44 | #FFFFFF,https://www.youtube.com/embed/mxJ2On9wyvY
S28E10,Splendor of Autumn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/hEyR2FDp-00
S28E11,Tranquil Seas,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/kN1DP_yqs-A
S28E12,Mountain Serenity,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/wc_YVijYjT4
S28E13,Home Before Nightfall,Alizarin Crimson | Bright Red | Cadmium Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00,https://www.youtube.com/embed/22SiIDvyJeM
S29E01,Island in the Wilderness,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/lLWEXRAnQd0
S29E02,Autumn Oval,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/2XnIdinwot0
S29E03,Seasonal Progression,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/T2G5waMfQ-g
S29E04,Light at the Summit,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/HOdS-G8p1KE
S29E05,Countryside Barn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/G7Etn7QMeO4
S29E06,Mountain Lake Falls,Alizarin Crimson | Cadmium Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/dNEp3hoHSDI
S29E07,Cypress Creek,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Tnb2cXKKuWM
S29E08,Trappers Cabin,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/chhCkmp0RG8
S29E09,Storm on the Horizon,Alizarin Crimson | Bright Red | Dark Sienna | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #5F2E1F | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/pA_2paUhBAQ
S29E10,Pot O Posies,Alizarin Crimson | Black Gesso | Bright Red | Midnight Black | Prussian Blue | Sap Green,#4E1500 | #000000 | #DB0000 | #000000 | #021E44 | #0A3410,https://www.youtube.com/embed/2zv_S_uVoVQ
S29E11,A Perfect Winter Day,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/Io4fwhacpEs
S29E12,Auroras Dance,Alizarin Crimson | Dark Sienna | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/iRMsb9Vf7GM
S29E13,Woodmans Retreat,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/ODrV0dfQcNs
S30E01,Babbling Brook,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/ZHUdS0wEaKk
S30E02,Woodgrain View,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/fcx1yUuSf3o
S30E03,Winters Peace,Alizarin Crimson | Bright Red | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/Xzv3iiWi1Wo
S30E04,Wilderness Trail,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/vGsW_6BCukU
S30E05,A Copper Winter,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/BSjee-ond7w
S30E06,Misty Foothills,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/LEz4UVL7POE
S30E07,Through the Window,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15,https://www.youtube.com/embed/SrN4A9rVXj0
S30E08,Home in the Valley,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/enutOy-nsZk
S30E09,Mountains of Grace,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/nXlu_Q0sR7c
S30E10,Seaside Harmony,Alizarin Crimson | Black Gesso | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15,https://www.youtube.com/embed/CY6sGFs209E
S30E11,A Cold Spring Day,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/jq8bIbpW7DQ
S30E12,Evenings Glow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00,https://www.youtube.com/embed/eTEKGOi6SVg
